  # Astr silicate from Weingartner & Draine (2001), extended to X-rays by V.Z.
  # lamda [mu]         n - 1              k
  7.76813496e+01  2.25433269e+00  6.45581409e-01
  7.80235951e+01  2.25591518e+00  6.42870763e-01
  7.83673485e+01  2.25747989e+00  6.40172008e-01
  7.87126164e+01  2.25902914e+00  6.37480025e-01
  7.90594055e+01  2.26056066e+00  6.34795645e-01
  7.94077224e+01  2.26207686e+00  6.32123039e-01
  7.97575739e+01  2.26357799e+00  6.29456196e-01
  8.01089668e+01  2.26506407e+00  6.26800587e-01
  8.04619078e+01  2.26653831e+00  6.24152547e-01
  8.08164038e+01  2.26799653e+00  6.21506981e-01
  8.11724617e+01  2.26943895e+00  6.18873020e-01
  8.15300882e+01  2.27086686e+00  6.16243366e-01
  8.18892904e+01  2.27227746e+00  6.13622005e-01
  8.22500751e+01  2.27367385e+00  6.11011651e-01
  8.26124493e+01  2.27505538e+00  6.08406434e-01
  8.29764201e+01  2.27642176e+00  6.05812644e-01
  8.33419945e+01  2.27777529e+00  6.03226566e-01
  8.37091795e+01  2.27911390e+00  6.00647423e-01
  8.40779822e+01  2.28043975e+00  5.98079593e-01
  8.44484097e+01  2.28175180e+00  5.95514965e-01
  8.48204693e+01  2.28304707e+00  5.92959966e-01
  8.51941681e+01  2.28432820e+00  5.90415483e-01
  8.55695133e+01  2.28559545e+00  5.87879637e-01
  8.59465123e+01  2.28684961e+00  5.85354914e-01
  8.63251721e+01  2.28809143e+00  5.82838557e-01
  8.67055003e+01  2.28931981e+00  5.80331412e-01
  8.70875041e+01  2.29053574e+00  5.77835265e-01
  8.74711909e+01  2.29174058e+00  5.75349243e-01
  8.78565681e+01  2.29293662e+00  5.72874106e-01
  8.82436433e+01  2.29412494e+00  5.70404527e-01
  8.86324237e+01  2.29529973e+00  5.67936284e-01
  8.90229171e+01  2.29645987e+00  5.65478867e-01
  8.94151309e+01  2.29760765e+00  5.63028644e-01
  8.98090727e+01  2.29874270e+00  5.60587908e-01
  9.02047500e+01  2.29986778e+00  5.58156821e-01
  9.06021707e+01  2.30098014e+00  5.55728701e-01
  9.10013423e+01  2.30207754e+00  5.53311232e-01
  9.14022725e+01  2.30316265e+00  5.50903770e-01
  9.18049692e+01  2.30423608e+00  5.48506275e-01
  9.22094400e+01  2.30529958e+00  5.46119297e-01
  9.26156929e+01  2.30635204e+00  5.43738367e-01
  9.30237356e+01  2.30739169e+00  5.41367295e-01
  9.34335760e+01  2.30841998e+00  5.39006877e-01
  9.38452221e+01  2.30943854e+00  5.36657520e-01
  9.42586818e+01  2.31044986e+00  5.34318468e-01
  9.46739631e+01  2.31145252e+00  5.31983947e-01
  9.50910741e+01  2.31244308e+00  5.29656516e-01
  9.55100227e+01  2.31342287e+00  5.27339215e-01
  9.59308171e+01  2.31439216e+00  5.25029154e-01
  9.63534655e+01  2.31535080e+00  5.22729225e-01
  9.67779759e+01  2.31630010e+00  5.20438131e-01
  9.72043566e+01  2.31723951e+00  5.18155265e-01
  9.76326159e+01  2.31817020e+00  5.15882413e-01
  9.80627619e+01  2.31909175e+00  5.13615510e-01
  9.84948031e+01  2.32000284e+00  5.11357467e-01
  9.89287478e+01  2.32090526e+00  5.09108480e-01
  9.93646043e+01  2.32179781e+00  5.06865217e-01
  9.98023811e+01  2.32268000e+00  5.04631794e-01
  1.00242087e+02  2.32355320e+00  5.02406377e-01
  1.00683729e+02  2.32441710e+00  5.00189260e-01
  1.01127318e+02  2.32527510e+00  4.97981868e-01
  1.01572861e+02  2.32612279e+00  4.95772304e-01
  1.02020367e+02  2.32695478e+00  4.93571494e-01
  1.02469844e+02  2.32777376e+00  4.91380020e-01
  1.02921302e+02  2.32857947e+00  4.89197454e-01
  1.03374749e+02  2.32936788e+00  4.87024463e-01
  1.03830193e+02  2.33014452e+00  4.84875796e-01
  1.04287644e+02  2.33091891e+00  4.82742804e-01
  1.04747111e+02  2.33168932e+00  4.80619578e-01
  1.05208602e+02  2.33245661e+00  4.78510333e-01
  1.05672126e+02  2.33322586e+00  4.76410341e-01
  1.06137692e+02  2.33399403e+00  4.74308190e-01
  1.06605309e+02  2.33474875e+00  4.72201144e-01
  1.07074987e+02  2.33548374e+00  4.70103341e-01
  1.07546734e+02  2.33620768e+00  4.68025516e-01
  1.08020559e+02  2.33692701e+00  4.65958844e-01
  1.08496472e+02  2.33763997e+00  4.63902255e-01
  1.08974482e+02  2.33834822e+00  4.61858221e-01
  1.09454597e+02  2.33905452e+00  4.59823153e-01
  1.09936828e+02  2.33975687e+00  4.57792297e-01
  1.10421184e+02  2.34045214e+00  4.55767137e-01
  1.10907673e+02  2.34114311e+00  4.53750861e-01
  1.11396306e+02  2.34182581e+00  4.51732308e-01
  1.11887091e+02  2.34249455e+00  4.49722321e-01
  1.12380039e+02  2.34315249e+00  4.47724064e-01
  1.12875159e+02  2.34380422e+00  4.45739636e-01
  1.13372460e+02  2.34445191e+00  4.43763912e-01
  1.13871952e+02  2.34509476e+00  4.41796741e-01
  1.14373645e+02  2.34573412e+00  4.39838159e-01
  1.14877548e+02  2.34637385e+00  4.37885653e-01
  1.15383671e+02  2.34700341e+00  4.35922202e-01
  1.15892024e+02  2.34761195e+00  4.33967364e-01
  1.16402617e+02  2.34820681e+00  4.32030404e-01
  1.16915459e+02  2.34879736e+00  4.30110725e-01
  1.17430561e+02  2.34938619e+00  4.28199466e-01
  1.17947932e+02  2.34996923e+00  4.26293728e-01
  1.18467582e+02  2.35054344e+00  4.24395978e-01
  1.18989522e+02  2.35110850e+00  4.22509429e-01
  1.19513762e+02  2.35166970e+00  4.20639039e-01
  1.20040311e+02  2.35223100e+00  4.18776853e-01
  1.20569180e+02  2.35278880e+00  4.16918676e-01
  1.21100379e+02  2.35333944e+00  4.15066323e-01
  1.21633918e+02  2.35388127e+00  4.13222274e-01
  1.22169809e+02  2.35441850e+00  4.11392986e-01
  1.22708060e+02  2.35495560e+00  4.09571723e-01
  1.23248682e+02  2.35549059e+00  4.07754473e-01
  1.23791687e+02  2.35601863e+00  4.05939341e-01
  1.24337083e+02  2.35653745e+00  4.04132170e-01
  1.24884883e+02  2.35704967e+00  4.02335256e-01
  1.25435096e+02  2.35755683e+00  4.00546828e-01
  1.25987733e+02  2.35805852e+00  3.98766714e-01
  1.26542805e+02  2.35855606e+00  3.96996598e-01
  1.27100322e+02  2.35905174e+00  3.95234246e-01
  1.27660296e+02  2.35954342e+00  3.93474444e-01
  1.28222737e+02  2.36002601e+00  3.91718194e-01
  1.28787656e+02  2.36049461e+00  3.89969648e-01
  1.29355064e+02  2.36095831e+00  3.88245647e-01
  1.29924971e+02  2.36142658e+00  3.86530230e-01
  1.30497390e+02  2.36189606e+00  3.84819517e-01
  1.31072330e+02  2.36236191e+00  3.83110029e-01
  1.31649804e+02  2.36282339e+00  3.81408041e-01
  1.32229821e+02  2.36327991e+00  3.79707512e-01
  1.32812395e+02  2.36372709e+00  3.78011737e-01
  1.33397534e+02  2.36416286e+00  3.76324474e-01
  1.33985252e+02  2.36459468e+00  3.74656771e-01
  1.34575559e+02  2.36502930e+00  3.72996383e-01
  1.35168467e+02  2.36546310e+00  3.71339449e-01
  1.35763987e+02  2.36589181e+00  3.69685154e-01
  1.36362131e+02  2.36631451e+00  3.68038116e-01
  1.36962910e+02  2.36673192e+00  3.66396973e-01
  1.37566336e+02  2.36714311e+00  3.64762771e-01
  1.38172421e+02  2.36754795e+00  3.63137031e-01
  1.38781175e+02  2.36794960e+00  3.61523053e-01
  1.39392612e+02  2.36835123e+00  3.59916154e-01
  1.40006743e+02  2.36875019e+00  3.58311678e-01
  1.40623579e+02  2.36914242e+00  3.56711121e-01
  1.41243133e+02  2.36952564e+00  3.55117583e-01
  1.41865417e+02  2.36990469e+00  3.53539007e-01
  1.42490442e+02  2.37028431e+00  3.51967444e-01
  1.43118221e+02  2.37066238e+00  3.50400065e-01
  1.43748766e+02  2.37103472e+00  3.48834818e-01
  1.44382089e+02  2.37139749e+00  3.47276436e-01
  1.45018202e+02  2.37175533e+00  3.45733378e-01
  1.45657118e+02  2.37211413e+00  3.44199892e-01
  1.46298848e+02  2.37247429e+00  3.42672265e-01
  1.46943406e+02  2.37283150e+00  3.41145151e-01
  1.47590804e+02  2.37318320e+00  3.39624735e-01
  1.48241054e+02  2.37353070e+00  3.38110126e-01
  1.48894168e+02  2.37387324e+00  3.36601330e-01
  1.49550161e+02  2.37420923e+00  3.35099152e-01
  1.50209043e+02  2.37454175e+00  3.33609615e-01
  1.50870828e+02  2.37487461e+00  3.32127329e-01
  1.51535529e+02  2.37520703e+00  3.30649823e-01
  1.52203159e+02  2.37553547e+00  3.29173999e-01
  1.52873730e+02  2.37585769e+00  3.27704648e-01
  1.53547255e+02  2.37617531e+00  3.26243113e-01
  1.54223748e+02  2.37648925e+00  3.24788729e-01
  1.54903221e+02  2.37679820e+00  3.23340938e-01
  1.55585687e+02  2.37710510e+00  3.21905529e-01
  1.56271161e+02  2.37741385e+00  3.20476417e-01
  1.56959654e+02  2.37772250e+00  3.19049637e-01
  1.57651181e+02  2.37802621e+00  3.17623361e-01
  1.58345755e+02  2.37832275e+00  3.16203341e-01
  1.59043389e+02  2.37861424e+00  3.14791291e-01
  1.59744096e+02  2.37890118e+00  3.13385888e-01
  1.60447890e+02  2.37918220e+00  3.11988408e-01
  1.61154786e+02  2.37946175e+00  3.10604974e-01
  1.61864795e+02  2.37974379e+00  3.09227608e-01
  1.62577933e+02  2.38002531e+00  3.07853190e-01
  1.63294213e+02  2.38030327e+00  3.06482350e-01
  1.64013648e+02  2.38057671e+00  3.05117523e-01
  1.64736253e+02  2.38084728e+00  3.03760674e-01
  1.65462042e+02  2.38111630e+00  3.02409913e-01
  1.66191028e+02  2.38138346e+00  3.01064575e-01
  1.66923226e+02  2.38164810e+00  2.99724054e-01
  1.67658650e+02  2.38191079e+00  2.98389414e-01
  1.68397314e+02  2.38217028e+00  2.97056883e-01
  1.69139233e+02  2.38242336e+00  2.95728595e-01
  1.69884420e+02  2.38266780e+00  2.94407240e-01
  1.70632890e+02  2.38291021e+00  2.93103374e-01
  1.71384658e+02  2.38315646e+00  2.91805227e-01
  1.72139738e+02  2.38340309e+00  2.90510312e-01
  1.72898145e+02  2.38364712e+00  2.89218224e-01
  1.73659893e+02  2.38388794e+00  2.87931804e-01
  1.74424997e+02  2.38412569e+00  2.86649826e-01
  1.75193472e+02  2.38435935e+00  2.85373248e-01
  1.75965333e+02  2.38458865e+00  2.84103368e-01
  1.76740594e+02  2.38481583e+00  2.82842796e-01
  1.77519271e+02  2.38504190e+00  2.81587753e-01
  1.78301379e+02  2.38526628e+00  2.80339694e-01
  1.79086932e+02  2.38549011e+00  2.79098083e-01
  1.79875947e+02  2.38571457e+00  2.77861919e-01
  1.80668437e+02  2.38593692e+00  2.76626237e-01
  1.81464419e+02  2.38615421e+00  2.75395887e-01
  1.82263908e+02  2.38636770e+00  2.74172634e-01
  1.83066920e+02  2.38657978e+00  2.72957674e-01
  1.83873469e+02  2.38679168e+00  2.71748042e-01
  1.84683572e+02  2.38700233e+00  2.70542873e-01
  1.85497244e+02  2.38721138e+00  2.69342702e-01
  1.86314500e+02  2.38741955e+00  2.68147180e-01
  1.87135358e+02  2.38762442e+00  2.66952700e-01
  1.87959832e+02  2.38782274e+00  2.65763460e-01
  1.88787938e+02  2.38801683e+00  2.64584506e-01
  1.89619693e+02  2.38821160e+00  2.63415466e-01
  1.90455112e+02  2.38840940e+00  2.62251554e-01
  1.91294212e+02  2.38860635e+00  2.61087217e-01
  1.92137008e+02  2.38879924e+00  2.59927283e-01
  1.92983518e+02  2.38898894e+00  2.58772600e-01
  1.93833758e+02  2.38917593e+00  2.57623408e-01
  1.94687743e+02  2.38935959e+00  2.56479257e-01
  1.95545491e+02  2.38954068e+00  2.55342939e-01
  1.96407018e+02  2.38972090e+00  2.54213059e-01
  1.97272340e+02  2.38989923e+00  2.53088290e-01
  1.98141475e+02  2.39007729e+00  2.51972465e-01
  1.99014440e+02  2.39025781e+00  2.50861534e-01
  1.99891250e+02  2.39043932e+00  2.49752061e-01
  2.00771923e+02  2.39061767e+00  2.48642581e-01
  2.01656476e+02  2.39079077e+00  2.47537968e-01
  2.02544927e+02  2.39096101e+00  2.46440832e-01
  2.03437292e+02  2.39113008e+00  2.45349195e-01
  2.04333588e+02  2.39129755e+00  2.44262552e-01
  2.05233833e+02  2.39146369e+00  2.43181600e-01
  2.06138044e+02  2.39162884e+00  2.42105390e-01
  2.07046240e+02  2.39179266e+00  2.41033657e-01
  2.07958436e+02  2.39195484e+00  2.39966433e-01
  2.08874651e+02  2.39211521e+00  2.38903890e-01
  2.09794903e+02  2.39227385e+00  2.37846270e-01
  2.10719210e+02  2.39243045e+00  2.36793305e-01
  2.11647588e+02  2.39258491e+00  2.35746256e-01
  2.12580057e+02  2.39273932e+00  2.34706548e-01
  2.13516634e+02  2.39289604e+00  2.33671401e-01
  2.14457338e+02  2.39305227e+00  2.32635379e-01
  2.15402186e+02  2.39320380e+00  2.31601567e-01
  2.16351197e+02  2.39334939e+00  2.30572985e-01
  2.17304388e+02  2.39349374e+00  2.29556352e-01
  2.18261780e+02  2.39364078e+00  2.28544178e-01
  2.19223389e+02  2.39378840e+00  2.27534698e-01
  2.20189235e+02  2.39393467e+00  2.26527607e-01
  2.21159337e+02  2.39407979e+00  2.25524933e-01
  2.22133712e+02  2.39422299e+00  2.24523635e-01
  2.23112380e+02  2.39436233e+00  2.23526177e-01
  2.24095360e+02  2.39449794e+00  2.22534020e-01
  2.25082671e+02  2.39463185e+00  2.21549330e-01
  2.26074332e+02  2.39476459e+00  2.20568959e-01
  2.27070362e+02  2.39489608e+00  2.19595282e-01
  2.28070780e+02  2.39502808e+00  2.18627390e-01
  2.29075605e+02  2.39516144e+00  2.17663743e-01
  2.30084858e+02  2.39529405e+00  2.16700922e-01
  2.31098557e+02  2.39542415e+00  2.15742275e-01
  2.32116722e+02  2.39555252e+00  2.14787932e-01
  2.33139373e+02  2.39567930e+00  2.13837945e-01
  2.34166530e+02  2.39580385e+00  2.12892124e-01
  2.35198212e+02  2.39592733e+00  2.11953250e-01
  2.36234439e+02  2.39605189e+00  2.11019406e-01
  2.37275232e+02  2.39617831e+00  2.10088752e-01
  2.38320610e+02  2.39630277e+00  2.09156112e-01
  2.39370594e+02  2.39642154e+00  2.08227563e-01
  2.40425204e+02  2.39653709e+00  2.07306925e-01
  2.41484460e+02  2.39665323e+00  2.06393912e-01
  2.42548383e+02  2.39677153e+00  2.05484903e-01
  2.43616993e+02  2.39688954e+00  2.04576717e-01
  2.44690312e+02  2.39700540e+00  2.03672145e-01
  2.45768359e+02  2.39711967e+00  2.02771627e-01
  2.46851156e+02  2.39723271e+00  2.01875280e-01
  2.47938723e+02  2.39734469e+00  2.00982865e-01
  2.49031082e+02  2.39745543e+00  2.00094092e-01
  2.50128254e+02  2.39756450e+00  1.99209078e-01
  2.51230259e+02  2.39767099e+00  1.98328096e-01
  2.52337120e+02  2.39777694e+00  1.97454947e-01
  2.53448857e+02  2.39788458e+00  1.96585627e-01
  2.54565493e+02  2.39799273e+00  1.95718694e-01
  2.55687048e+02  2.39809969e+00  1.94853569e-01
  2.56813544e+02  2.39820497e+00  1.93992239e-01
  2.57945003e+02  2.39830897e+00  1.93134257e-01
  2.59081448e+02  2.39841152e+00  1.92279930e-01
  2.60222899e+02  2.39851270e+00  1.91429421e-01
  2.61369379e+02  2.39861272e+00  1.90582965e-01
  2.62520910e+02  2.39871167e+00  1.89740223e-01
  2.63677515e+02  2.39880954e+00  1.88901450e-01
  2.64839215e+02  2.39890654e+00  1.88066573e-01
  2.66006034e+02  2.39900280e+00  1.87235357e-01
  2.67177993e+02  2.39909793e+00  1.86407231e-01
  2.68355116e+02  2.39919127e+00  1.85582704e-01
  2.69537424e+02  2.39928290e+00  1.84762827e-01
  2.70724942e+02  2.39937439e+00  1.83948663e-01
  2.71917692e+02  2.39946704e+00  1.83138070e-01
  2.73115696e+02  2.39955936e+00  1.82328738e-01
  2.74318979e+02  2.39964956e+00  1.81522001e-01
  2.75527563e+02  2.39973713e+00  1.80719080e-01
  2.76741472e+02  2.39982386e+00  1.79922533e-01
  2.77960729e+02  2.39991115e+00  1.79129479e-01
  2.79185358e+02  2.39999818e+00  1.78339564e-01
  2.80415382e+02  2.40008449e+00  1.77552730e-01
  2.81650826e+02  2.40016981e+00  1.76769347e-01
  2.82891712e+02  2.40025459e+00  1.75989987e-01
  2.84138066e+02  2.40033955e+00  1.75214151e-01
  2.85389910e+02  2.40042492e+00  1.74440668e-01
  2.86647270e+02  2.40050836e+00  1.73667092e-01
  2.87910170e+02  2.40058735e+00  1.72896909e-01
  2.89178634e+02  2.40066415e+00  1.72134326e-01
  2.90452686e+02  2.40074226e+00  1.71377745e-01
  2.91732351e+02  2.40082298e+00  1.70624483e-01
  2.93017654e+02  2.40090327e+00  1.69869989e-01
  2.94308620e+02  2.40098049e+00  1.69118777e-01
  2.95605274e+02  2.40105577e+00  1.68371995e-01
  2.96907641e+02  2.40113070e+00  1.67630383e-01
  2.98215745e+02  2.40120603e+00  1.66892025e-01
  2.99529613e+02  2.40128101e+00  1.66156322e-01
  3.00849269e+02  2.40135512e+00  1.65423655e-01
  3.02174739e+02  2.40142824e+00  1.64694332e-01
  3.03506049e+02  2.40150095e+00  1.63969072e-01
  3.04843224e+02  2.40157399e+00  1.63246993e-01
  3.06186291e+02  2.40164679e+00  1.62526784e-01
  3.07535275e+02  2.40171805e+00  1.61808530e-01
  3.08890202e+02  2.40178681e+00  1.61093426e-01
  3.10251099e+02  2.40185463e+00  1.60384188e-01
  3.11617991e+02  2.40192302e+00  1.59678373e-01
  3.12990906e+02  2.40199149e+00  1.58975450e-01
  3.14369869e+02  2.40205950e+00  1.58275078e-01
  3.15754908e+02  2.40212691e+00  1.57577779e-01
  3.17146049e+02  2.40219363e+00  1.56883062e-01
  3.18543319e+02  2.40225918e+00  1.56191145e-01
  3.19946745e+02  2.40232287e+00  1.55502390e-01
  3.21356354e+02  2.40238630e+00  1.54819661e-01
  3.22772174e+02  2.40245118e+00  1.54139927e-01
  3.24194231e+02  2.40251660e+00  1.53462035e-01
  3.25622554e+02  2.40258121e+00  1.52785575e-01
  3.27057169e+02  2.40264467e+00  1.52112081e-01
  3.28498105e+02  2.40270709e+00  1.51440971e-01
  3.29945390e+02  2.40276785e+00  1.50772664e-01
  3.31399051e+02  2.40282650e+00  1.50108189e-01
  3.32859116e+02  2.40288553e+00  1.49450588e-01
  3.34325614e+02  2.40294751e+00  1.48795872e-01
  3.35798573e+02  2.40301037e+00  1.48140570e-01
  3.37278022e+02  2.40307085e+00  1.47485453e-01
  3.38763988e+02  2.40312699e+00  1.46833210e-01
  3.40256502e+02  2.40318249e+00  1.46189999e-01
  3.41755591e+02  2.40324102e+00  1.45549941e-01
  3.43261285e+02  2.40330130e+00  1.44911244e-01
  3.44773612e+02  2.40336099e+00  1.44272364e-01
  3.46292603e+02  2.40341917e+00  1.43636285e-01
  3.47818285e+02  2.40347649e+00  1.43002577e-01
  3.49350690e+02  2.40353282e+00  1.42371473e-01
  3.50889846e+02  2.40358809e+00  1.41743228e-01
  3.52435783e+02  2.40364295e+00  1.41118636e-01
  3.53988531e+02  2.40369824e+00  1.40496784e-01
  3.55548120e+02  2.40375344e+00  1.39876303e-01
  3.57114581e+02  2.40380705e+00  1.39257033e-01
  3.58687943e+02  2.40385769e+00  1.38640479e-01
  3.60268236e+02  2.40390760e+00  1.38030666e-01
  3.61855492e+02  2.40395944e+00  1.37424224e-01
  3.63449742e+02  2.40401290e+00  1.36819441e-01
  3.65051015e+02  2.40406559e+00  1.36213995e-01
  3.66659343e+02  2.40411580e+00  1.35611206e-01
  3.68274756e+02  2.40416494e+00  1.35012493e-01
  3.69897287e+02  2.40421440e+00  1.34417300e-01
  3.71526967e+02  2.40426537e+00  1.33824718e-01
  3.73163826e+02  2.40431550e+00  1.33230470e-01
  3.74807897e+02  2.40436223e+00  1.32638793e-01
  3.76459211e+02  2.40440673e+00  1.32051488e-01
  3.78117801e+02  2.40445148e+00  1.31469717e-01
  3.79783698e+02  2.40449801e+00  1.30890498e-01
  3.81456935e+02  2.40454465e+00  1.30311640e-01
  3.83137543e+02  2.40458977e+00  1.29734622e-01
  3.84825556e+02  2.40463327e+00  1.29160441e-01
  3.86521006e+02  2.40467653e+00  1.28590667e-01
  3.88223925e+02  2.40472102e+00  1.28023392e-01
  3.89934347e+02  2.40476567e+00  1.27456451e-01
  3.91652305e+02  2.40480828e+00  1.26889984e-01
  3.93377832e+02  2.40484703e+00  1.26326001e-01
  3.95110961e+02  2.40488495e+00  1.25769874e-01
  3.96851726e+02  2.40492517e+00  1.25216780e-01
  3.98600160e+02  2.40496678e+00  1.24665309e-01
  4.00356298e+02  2.40500817e+00  1.24114194e-01
  4.02120172e+02  2.40504897e+00  1.23565496e-01
  4.03891818e+02  2.40508899e+00  1.23017302e-01
  4.05671269e+02  2.40512668e+00  1.22470538e-01
  4.07458560e+02  2.40516074e+00  1.21926433e-01
  4.09253725e+02  2.40519430e+00  1.21390369e-01
  4.11056800e+02  2.40523024e+00  1.20856656e-01
  4.12867818e+02  2.40526684e+00  1.20324085e-01
  4.14686816e+02  2.40530227e+00  1.19792221e-01
  4.16513827e+02  2.40533470e+00  1.19262691e-01
  4.18348888e+02  2.40536648e+00  1.18740249e-01
  4.20192033e+02  2.40540059e+00  1.18221247e-01
  4.22043300e+02  2.40543665e+00  1.17704009e-01
  4.23902722e+02  2.40547291e+00  1.17186792e-01
  4.25770336e+02  2.40550862e+00  1.16671844e-01
  4.27646179e+02  2.40554403e+00  1.16158174e-01
  4.29530286e+02  2.40557833e+00  1.15646013e-01
  4.31422694e+02  2.40561093e+00  1.15136098e-01
  4.33323440e+02  2.40564292e+00  1.14630380e-01
  4.35232560e+02  2.40567517e+00  1.14126985e-01
  4.37150091e+02  2.40570719e+00  1.13626158e-01
  4.39076070e+02  2.40573942e+00  1.13128264e-01
  4.41010535e+02  2.40577236e+00  1.12632554e-01
  4.42953522e+02  2.40580530e+00  1.12137797e-01
  4.44905070e+02  2.40583721e+00  1.11644716e-01
  4.46865216e+02  2.40586760e+00  1.11154083e-01
  4.48833998e+02  2.40589812e+00  1.10668336e-01
  4.50811454e+02  2.40593038e+00  1.10184720e-01
  4.52797621e+02  2.40596348e+00  1.09701969e-01
  4.54792540e+02  2.40599614e+00  1.09219930e-01
  4.56796248e+02  2.40602839e+00  1.08740005e-01
  4.58808783e+02  2.40605995e+00  1.08260699e-01
  4.60830185e+02  2.40608982e+00  1.07783241e-01
  4.62860494e+02  2.40611802e+00  1.07308575e-01
  4.64899747e+02  2.40614603e+00  1.06838242e-01
  4.66947984e+02  2.40617452e+00  1.06369972e-01
  4.69005246e+02  2.40620317e+00  1.05904515e-01
  4.71071571e+02  2.40623263e+00  1.05441574e-01
  4.73147001e+02  2.40626402e+00  1.04980663e-01
  4.75231574e+02  2.40629486e+00  1.04517096e-01
  4.77325331e+02  2.40632226e+00  1.04055555e-01
  4.79428313e+02  2.40634757e+00  1.03598280e-01
  4.81540560e+02  2.40637389e+00  1.03146676e-01
  4.83662113e+02  2.40640331e+00  1.02697053e-01
  4.85793013e+02  2.40643343e+00  1.02245816e-01
  4.87933301e+02  2.40646175e+00  1.01795436e-01
  4.90083019e+02  2.40648830e+00  1.01347328e-01
  4.92242208e+02  2.40651450e+00  1.00902985e-01
  4.94410910e+02  2.40654121e+00  1.00460591e-01
  4.96589167e+02  2.40656801e+00  1.00020056e-01
  4.98777021e+02  2.40659481e+00  9.95813767e-02
  5.00974513e+02  2.40662188e+00  9.91446221e-02
  5.03181688e+02  2.40664873e+00  9.87086055e-02
  5.05398587e+02  2.40667470e+00  9.82743740e-02
  5.07625252e+02  2.40670002e+00  9.78422154e-02
  5.09861728e+02  2.40672505e+00  9.74123739e-02
  5.12108058e+02  2.40674992e+00  9.69844178e-02
  5.14364284e+02  2.40677458e+00  9.65584723e-02
  5.16630451e+02  2.40679908e+00  9.61344620e-02
  5.18906601e+02  2.40682339e+00  9.57123207e-02
  5.21192780e+02  2.40684760e+00  9.52922168e-02
  5.23489032e+02  2.40687190e+00  9.48739555e-02
  5.25795400e+02  2.40689620e+00  9.44571586e-02
  5.28111929e+02  2.40692006e+00  9.40416935e-02
  5.30438665e+02  2.40694327e+00  9.36280508e-02
  5.32775651e+02  2.40696610e+00  9.32166219e-02
  5.35122934e+02  2.40698882e+00  9.28070907e-02
  5.37480558e+02  2.40701134e+00  9.23993927e-02
  5.39848569e+02  2.40703372e+00  9.19936387e-02
  5.42227014e+02  2.40705604e+00  9.15896645e-02
  5.44615937e+02  2.40707824e+00  9.11873587e-02
  5.47015385e+02  2.40710023e+00  9.07867400e-02
  5.49425404e+02  2.40712203e+00  9.03878785e-02
  5.51846042e+02  2.40714359e+00  8.99906022e-02
  5.54277344e+02  2.40716478e+00  8.95950604e-02
  5.56719358e+02  2.40718564e+00  8.92014018e-02
  5.59172131e+02  2.40720638e+00  8.88097633e-02
  5.61635711e+02  2.40722713e+00  8.84198428e-02
  5.64110144e+02  2.40724778e+00  8.80315135e-02
  5.66595479e+02  2.40726823e+00  8.76448402e-02
  5.69091764e+02  2.40728847e+00  8.72598673e-02
  5.71599046e+02  2.40730854e+00  8.68766228e-02
  5.74117376e+02  2.40732850e+00  8.64950593e-02
  5.76646800e+02  2.40734832e+00  8.61150974e-02
  5.79187369e+02  2.40736794e+00  8.57367231e-02
  5.81739130e+02  2.40738731e+00  8.53600084e-02
  5.84302135e+02  2.40740650e+00  8.49849803e-02
  5.86876431e+02  2.40742551e+00  8.46116027e-02
  5.89462068e+02  2.40744434e+00  8.42398703e-02
  5.92059098e+02  2.40746300e+00  8.38697918e-02
  5.94667569e+02  2.40748151e+00  8.35013366e-02
  5.97287533e+02  2.40749985e+00  8.31345135e-02
  5.99919040e+02  2.40751804e+00  8.27693092e-02
  6.02562140e+02  2.40753609e+00  8.24057069e-02
  6.05216886e+02  2.40755401e+00  8.20437232e-02
  6.07883327e+02  2.40757187e+00  8.16833274e-02
  6.10561516e+02  2.40758966e+00  8.13243308e-02
  6.13251505e+02  2.40760712e+00  8.09666145e-02
  6.15953345e+02  2.40762407e+00  8.06104672e-02
  6.18667089e+02  2.40764072e+00  8.02562938e-02
  6.21392789e+02  2.40765731e+00  7.99038001e-02
  6.24130498e+02  2.40767374e+00  7.95529281e-02
  6.26880268e+02  2.40769021e+00  7.92040357e-02
  6.29642153e+02  2.40770709e+00  7.88566737e-02
  6.32416207e+02  2.40772410e+00  7.85102046e-02
  6.35202482e+02  2.40774066e+00  7.81646847e-02
  6.38001033e+02  2.40775652e+00  7.78206803e-02
  6.40811914e+02  2.40777207e+00  7.74786491e-02
  6.43635178e+02  2.40778752e+00  7.71381652e-02
  6.46470882e+02  2.40780275e+00  7.67993199e-02
  6.49319078e+02  2.40781801e+00  7.64623169e-02
  6.52179824e+02  2.40783353e+00  7.61267920e-02
  6.55053173e+02  2.40784905e+00  7.57922649e-02
  6.57939181e+02  2.40786419e+00  7.54589709e-02
  6.60837904e+02  2.40787887e+00  7.51271644e-02
  6.63749399e+02  2.40789338e+00  7.47972860e-02
  6.66673721e+02  2.40790801e+00  7.44688547e-02
  6.69610926e+02  2.40792261e+00  7.41417478e-02
  6.72561073e+02  2.40793704e+00  7.38159235e-02
  6.75524217e+02  2.40795122e+00  7.34915284e-02
  6.78500416e+02  2.40796524e+00  7.31686451e-02
  6.81489727e+02  2.40797914e+00  7.28471984e-02
  6.84492208e+02  2.40799290e+00  7.25271832e-02
  6.87507918e+02  2.40800657e+00  7.22086609e-02
  6.90536914e+02  2.40802023e+00  7.18915358e-02
